"","method","model","nsim","ntrt","pi0","nep_h0","nep_ha","slope","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"312","bt","glm",167,100,0.1,2,8,0.15,0.9,0,0,7,6,161,1317,167,159
"313","bt","glm",167,25,0.1,8,2,0.175,0.9,0,0,8,7,160,203,114,89
"314","bt","glm",167,50,0.1,8,2,0.175,0.9,0,0,14,3,164,316,163,153
"315","bt","glm",167,100,0.1,8,2,0.175,0.9,0,0,16,5,162,334,167,167
"316","bt","glm",167,25,0.1,2,8,0.175,0.9,0,0,3,3,164,864,132,75
"317","bt","glm",167,50,0.1,2,8,0.175,0.9,0,0,12,6,161,1173,157,132
"318","bt","glm",167,100,0.1,2,8,0.175,0.9,0,0,6,5,162,1334,167,166
"319","bt","glm",167,25,0.1,8,2,0.2,0.9,0,0,19,7,160,279,146,133
"320","bt","glm",167,50,0.1,8,2,0.2,0.9,0,0,8,5,162,330,165,165
"321","bt","glm",167,100,0.1,8,2,0.2,0.9,0,0,30,7,160,333,167,166
"322","bt","glm",167,25,0.1,2,8,0.2,0.9,0,0,4,2,165,1059,152,104
"323","bt","glm",167,50,0.1,2,8,0.2,0.9,0,0,0,0,167,1323,167,162
"324","bt","glm",167,100,0.1,2,8,0.2,0.9,0,0,5,4,163,1336,167,167
"325","bt","glm",167,25,0.1,8,2,0.001,0,0,0,10,10,157,3,3,0
"326","bt","glm",167,50,0.1,8,2,0.001,0,0,0,3,3,164,3,3,0
"327","bt","glm",167,100,0.1,8,2,0.001,0,0,0,11,9,158,0,0,0
"328","bt","glm",167,25,0.1,2,8,0.001,0,0,0,0,0,167,8,8,0
"329","bt","glm",167,50,0.1,2,8,0.001,0,0,0,3,3,164,4,4,0
"330","bt","glm",167,100,0.1,2,8,0.001,0,0,0,2,2,165,3,3,0
"331","bt","glm",167,25,0.1,8,2,0.025,0,0,0,9,9,158,4,4,0
"332","bt","glm",167,50,0.1,8,2,0.025,0,0,0,5,5,162,5,5,0
"333","bt","glm",167,100,0.1,8,2,0.025,0,0,0,3,3,164,6,6,0
"334","bt","glm",167,25,0.1,2,8,0.025,0,0,0,1,1,166,18,17,0
"335","bt","glm",167,50,0.1,2,8,0.025,0,0,0,1,1,166,15,14,0
"336","bt","glm",167,100,0.1,2,8,0.025,0,0,0,1,1,166,24,24,0
"337","bt","glm",167,25,0.1,8,2,0.05,0,0,0,8,8,159,7,7,0
"338","bt","glm",167,50,0.1,8,2,0.05,0,0,0,10,9,158,15,15,0
"339","bt","glm",167,100,0.1,8,2,0.05,0,0,0,3,3,164,30,30,0
"340","bt","glm",167,25,0.1,2,8,0.05,0,0,0,2,2,165,40,35,0
"341","bt","glm",167,50,0.1,2,8,0.05,0,0,0,2,2,165,45,37,0
"342","bt","glm",167,100,0.1,2,8,0.05,0,0,0,2,2,165,83,68,0
"343","bt","glm",167,25,0.1,8,2,0.075,0,0,0,6,6,161,15,15,0
"344","bt","glm",167,50,0.1,8,2,0.075,0,0,0,4,4,163,44,40,4
"345","bt","glm",167,100,0.1,8,2,0.075,0,0,0,6,5,162,82,75,7
"346","bt","glm",167,25,0.1,2,8,0.075,0,0,0,1,1,166,67,60,0
"347","bt","glm",167,50,0.1,2,8,0.075,0,0,0,2,2,165,124,89,0
"348","bt","glm",167,100,0.1,2,8,0.075,0,0,0,3,3,164,310,148,0
"349","bt","glm",167,25,0.1,8,2,0.1,0,0,0,3,3,164,45,41,4
"350","bt","glm",167,50,0.1,8,2,0.1,0,0,0,15,13,154,75,66,9
"351","bt","glm",167,100,0.1,8,2,0.1,0,0,0,10,10,157,168,126,42
"352","bt","glm",167,25,0.1,2,8,0.1,0,0,0,2,2,165,136,95,0
"353","bt","glm",167,50,0.1,2,8,0.1,0,0,0,1,1,166,294,145,0
"354","bt","glm",167,100,0.1,2,8,0.1,0,0,0,0,0,167,683,166,1
"355","bt","glm",167,25,0.1,8,2,0.125,0,0,0,3,3,164,89,78,11
"356","bt","glm",167,50,0.1,8,2,0.125,0,0,0,6,5,162,164,116,48
"357","bt","glm",167,100,0.1,8,2,0.125,0,0,0,11,11,156,275,158,117
"358","bt","glm",167,25,0.1,2,8,0.125,0,0,0,1,1,166,269,142,0
"359","bt","glm",167,50,0.1,2,8,0.125,0,0,0,1,1,166,589,165,0
"360","bt","glm",167,100,0.1,2,8,0.125,0,0,0,0,0,167,1075,167,27
"361","bt","glm",167,25,0.1,8,2,0.15,0,0,0,3,3,164,122,100,22
"362","bt","glm",167,50,0.1,8,2,0.15,0,0,0,7,7,160,229,152,77
"363","bt","glm",167,100,0.1,8,2,0.15,0,0,0,7,7,160,320,167,153
"364","bt","glm",167,25,0.1,2,8,0.15,0,0,0,1,1,166,464,162,0
"365","bt","glm",167,50,0.1,2,8,0.15,0,0,0,0,0,167,891,167,4
"366","bt","glm",167,100,0.1,2,8,0.15,0,0,0,2,2,165,1276,167,113
"367","bt","glm",167,25,0.1,8,2,0.175,0,0,0,8,8,159,192,142,50
"368","bt","glm",167,50,0.1,8,2,0.175,0,0,0,10,9,158,286,164,122
"369","bt","glm",167,100,0.1,8,2,0.175,0,0,0,9,9,158,332,167,165
"370","bt","glm",167,25,0.1,2,8,0.175,0,0,0,0,0,167,683,167,0
"371","bt","glm",167,50,0.1,2,8,0.175,0,0,0,2,2,165,1151,167,42
"372","bt","glm",167,100,0.1,2,8,0.175,0,0,0,1,1,166,1331,167,162
"373","bt","glm",167,25,0.1,8,2,0.2,0,0,0,8,8,159,240,158,82
"374","bt","glm",167,50,0.1,8,2,0.2,0,0,0,7,7,160,325,167,158
"375","bt","glm",167,100,0.1,8,2,0.2,0,0,0,6,6,161,334,167,167
"376","bt","glm",167,25,0.1,2,8,0.2,0,0,0,1,1,166,912,167,8
"377","bt","glm",167,50,0.1,2,8,0.2,0,0,0,0,0,167,1301,167,136
"378","bt","glm",167,100,0.1,2,8,0.2,0,0,0,2,2,165,1336,167,167
"379","bt","glm",167,25,0.1,8,2,0.001,0.5,0,0,10,8,159,1,1,0
"380","bt","glm",167,50,0.1,8,2,0.001,0.5,0,0,8,8,159,1,1,0
"381","bt","glm",167,100,0.1,8,2,0.001,0.5,0,0,6,6,161,2,2,0
"382","bt","glm",167,25,0.1,2,8,0.001,0.5,0,0,3,2,165,9,9,0
"383","bt","glm",167,50,0.1,2,8,0.001,0.5,0,0,2,2,165,5,4,0
"384","bt","glm",167,100,0.1,2,8,0.001,0.5,0,0,3,3,164,9,5,0
"385","bt","glm",167,25,0.1,8,2,0.025,0.5,0,0,9,5,162,3,3,0
"386","bt","glm",167,50,0.1,8,2,0.025,0.5,0,0,5,3,164,2,2,0
"387","bt","glm",167,100,0.1,8,2,0.025,0.5,0,0,6,6,161,2,2,0
"388","bt","glm",167,25,0.1,2,8,0.025,0.5,0,0,3,3,164,18,13,0
"389","bt","glm",167,50,0.1,2,8,0.025,0.5,0,0,1,1,166,26,17,0
"390","bt","glm",167,100,0.1,2,8,0.025,0.5,0,0,2,2,165,28,20,0
"391","bt","glm",167,25,0.1,8,2,0.05,0.5,0,0,10,6,161,13,11,2
"392","bt","glm",167,50,0.1,8,2,0.05,0.5,0,0,7,6,161,11,10,1
"393","bt","glm",167,100,0.1,8,2,0.05,0.5,0,0,7,7,160,29,23,6
"394","bt","glm",167,25,0.1,2,8,0.05,0.5,0,0,1,1,166,43,29,0
"395","bt","glm",167,50,0.1,2,8,0.05,0.5,0,0,1,1,166,55,33,0
"396","bt","glm",167,100,0.1,2,8,0.05,0.5,0,0,2,2,165,107,51,1
"397","bt","glm",167,25,0.1,8,2,0.075,0.5,0,0,3,3,164,29,26,3
"398","bt","glm",167,50,0.1,8,2,0.075,0.5,0,0,1,1,166,38,32,6
"399","bt","glm",167,100,0.1,8,2,0.075,0.5,0,0,5,5,162,81,61,20
"400","bt","glm",167,25,0.1,2,8,0.075,0.5,0,0,2,2,165,79,38,1
"401","bt","glm",167,50,0.1,2,8,0.075,0.5,0,0,0,0,167,139,50,2
"402","bt","glm",167,100,0.1,2,8,0.075,0.5,0,0,4,4,163,308,106,2
"403","bt","glm",167,25,0.1,8,2,0.1,0.5,0,0,5,4,163,56,45,11
"404","bt","glm",167,50,0.1,8,2,0.1,0.5,0,0,8,5,162,75,57,18
"405","bt","glm",167,100,0.1,8,2,0.1,0.5,0,0,7,6,161,189,126,63
"406","bt","glm",167,25,0.1,2,8,0.1,0.5,0,0,3,3,164,135,66,0
"407","bt","glm",167,50,0.1,2,8,0.1,0.5,0,0,1,1,166,370,113,2
"408","bt","glm",167,100,0.1,2,8,0.1,0.5,0,0,1,1,166,737,157,17
"409","bt","glm",167,25,0.1,8,2,0.125,0.5,0,0,15,10,157,90,67,23
"410","bt","glm",167,50,0.1,8,2,0.125,0.5,0,0,12,11,156,165,107,58
"411","bt","glm",167,100,0.1,8,2,0.125,0.5,0,0,12,10,157,276,151,125
"412","bt","glm",167,25,0.1,2,8,0.125,0.5,0,0,3,3,164,292,102,0
"413","bt","glm",167,50,0.1,2,8,0.125,0.5,0,0,3,3,164,579,141,16
"414","bt","glm",167,100,0.1,2,8,0.125,0.5,0,0,5,5,162,1078,165,84
"415","bt","glm",167,25,0.1,8,2,0.15,0.5,0,0,5,5,162,154,102,52
"416","bt","glm",167,50,0.1,8,2,0.15,0.5,0,0,15,11,156,242,145,97
"417","bt","glm",167,100,0.1,8,2,0.15,0.5,0,0,8,6,161,326,166,160
"418","bt","glm",167,25,0.1,2,8,0.15,0.5,0,0,1,1,166,443,127,9
"419","bt","glm",167,50,0.1,2,8,0.15,0.5,0,0,3,3,164,904,161,41
"420","bt","glm",167,100,0.1,2,8,0.15,0.5,0,0,4,4,163,1278,167,134
"421","bt","glm",167,25,0.1,8,2,0.175,0.5,0,0,5,5,162,184,118,66
"422","bt","glm",167,50,0.1,8,2,0.175,0.5,0,0,4,4,163,294,161,133
"423","bt","glm",167,100,0.1,8,2,0.175,0.5,0,0,3,3,164,332,167,165
"424","bt","glm",167,25,0.1,2,8,0.175,0.5,0,0,0,0,167,735,151,22
"425","bt","glm",167,50,0.1,2,8,0.175,0.5,0,0,2,2,165,1160,165,96
"426","bt","glm",167,100,0.1,2,8,0.175,0.5,0,0,3,3,164,1326,167,161
"427","bt","glm",167,25,0.1,8,2,0.2,0.5,0,0,3,3,164,257,145,112
"428","bt","glm",167,50,0.1,8,2,0.2,0.5,0,0,4,3,164,322,165,157
"429","bt","glm",167,100,0.1,8,2,0.2,0.5,0,0,3,3,164,334,167,167
"430","bt","glm",167,25,0.1,2,8,0.2,0.5,0,0,2,2,165,1033,163,55
"431","bt","glm",167,50,0.1,2,8,0.2,0.5,0,0,0,0,167,1290,167,141
"432","bt","glm",167,100,0.1,2,8,0.2,0.5,0,0,2,2,165,1336,167,167
"433","bt","glm",167,25,0.1,8,2,0.001,0.9,0,0,24,7,160,8,4,4
"434","bt","glm",167,50,0.1,8,2,0.001,0.9,0,0,28,7,160,4,4,0
"435","bt","glm",167,100,0.1,8,2,0.001,0.9,0,0,13,6,161,5,3,2
"436","bt","glm",167,25,0.1,2,8,0.001,0.9,0,0,5,3,164,34,10,1
"437","bt","glm",167,50,0.1,2,8,0.001,0.9,0,0,6,5,162,5,2,0
"438","bt","glm",167,100,0.1,2,8,0.001,0.9,0,0,3,3,164,18,6,1
"439","bt","glm",167,25,0.1,8,2,0.025,0.9,0,0,13,4,163,5,4,1
"440","bt","glm",167,50,0.1,8,2,0.025,0.9,0,0,13,9,158,14,10,4
"441","bt","glm",167,100,0.1,8,2,0.025,0.9,0,0,24,8,159,23,14,9
"442","bt","glm",167,25,0.1,2,8,0.025,0.9,0,0,4,2,165,27,8,1
"443","bt","glm",167,50,0.1,2,8,0.025,0.9,0,0,4,3,164,33,8,1
"444","bt","glm",167,100,0.1,2,8,0.025,0.9,0,0,5,4,163,31,10,2
"445","bt","glm",167,25,0.1,8,2,0.05,0.9,0,0,23,7,160,16,12,4
"446","bt","glm",167,50,0.1,8,2,0.05,0.9,0,0,32,9,158,16,11,5
"447","bt","glm",167,100,0.1,8,2,0.05,0.9,0,0,23,9,158,50,32,18
"448","bt","glm",167,25,0.1,2,8,0.05,0.9,0,0,5,4,163,80,16,6
"449","bt","glm",167,50,0.1,2,8,0.05,0.9,0,0,0,0,167,56,20,0
"450","bt","glm",167,100,0.1,2,8,0.05,0.9,0,0,7,5,162,171,39,8
"451","bt","glm",167,25,0.1,8,2,0.075,0.9,0,0,13,4,163,46,30,16
"452","bt","glm",167,50,0.1,8,2,0.075,0.9,0,0,30,8,159,58,39,19
"453","bt","glm",167,100,0.1,8,2,0.075,0.9,0,0,24,5,162,99,60,39
"454","bt","glm",167,25,0.1,2,8,0.075,0.9,0,0,6,5,162,169,38,9
"455","bt","glm",167,50,0.1,2,8,0.075,0.9,0,0,2,2,165,232,52,15
"456","bt","glm",167,100,0.1,2,8,0.075,0.9,0,0,3,3,164,421,80,32
"457","bt","glm",167,25,0.1,8,2,0.1,0.9,0,0,32,8,159,68,43,25
"458","bt","glm",167,50,0.1,8,2,0.1,0.9,0,0,24,6,161,103,60,43
"459","bt","glm",167,100,0.1,8,2,0.1,0.9,0,0,20,6,161,203,115,88
"460","bt","glm",167,25,0.1,2,8,0.1,0.9,0,0,7,5,162,312,64,16
"461","bt","glm",167,50,0.1,2,8,0.1,0.9,0,0,3,2,165,401,83,21
"462","bt","glm",167,100,0.1,2,8,0.1,0.9,0,0,3,3,164,871,136,78
"463","bt","glm",167,25,0.1,8,2,0.125,0.9,0,0,14,3,164,114,67,47
"464","bt","glm",167,50,0.1,8,2,0.125,0.9,0,0,19,8,159,188,104,84
"465","bt","glm",167,100,0.1,8,2,0.125,0.9,0,0,12,5,162,282,148,134
"466","bt","glm",167,25,0.1,2,8,0.125,0.9,0,0,4,3,164,404,74,25
"467","bt","glm",167,50,0.1,2,8,0.125,0.9,0,0,4,3,164,772,126,65
"468","bt","glm",167,100,0.1,2,8,0.125,0.9,0,0,5,4,163,1185,161,126
"469","bt","glm",167,25,0.1,8,2,0.15,0.9,0,0,3,1,166,176,101,75
"470","bt","glm",167,50,0.1,8,2,0.15,0.9,0,0,12,4,163,257,139,118
"471","bt","glm",167,100,0.1,8,2,0.15,0.9,0,0,32,7,160,325,165,160
"472","bt","glm",167,25,0.1,2,8,0.15,0.9,0,0,3,2,165,605,103,42
"473","bt","glm",167,50,0.1,2,8,0.15,0.9,0,0,8,5,162,1053,147,106
"474","bt","glm",167,100,0.1,2,8,0.15,0.9,0,0,6,4,163,1277,164,152
"475","bt","glm",167,25,0.1,8,2,0.175,0.9,0,0,1,1,166,219,121,98
"476","bt","glm",167,50,0.1,8,2,0.175,0.9,0,0,5,4,163,303,156,147
"477","bt","glm",167,100,0.1,8,2,0.175,0.9,0,0,14,5,162,333,167,166
"478","bt","glm",167,25,0.1,2,8,0.175,0.9,0,0,7,5,162,821,129,73
"479","bt","glm",167,50,0.1,2,8,0.175,0.9,0,0,6,4,163,1209,160,132
"480","bt","glm",167,100,0.1,2,8,0.175,0.9,0,0,7,5,162,1333,167,165
"481","bt","glm",167,25,0.1,8,2,0.2,0.9,0,0,14,4,163,265,140,125
"482","bt","glm",167,50,0.1,8,2,0.2,0.9,0,0,29,8,159,325,165,160
"483","bt","glm",167,100,0.1,8,2,0.2,0.9,0,0,14,8,159,334,167,167
"484","bt","glm",167,25,0.1,2,8,0.2,0.9,0,0,1,1,166,1064,148,104
"485","bt","glm",167,50,0.1,2,8,0.2,0.9,0,0,4,3,164,1293,166,155
"486","bt","glm",167,100,0.1,2,8,0.2,0.9,0,0,3,2,165,1336,167,167
"487","bt","glm",167,25,0.1,8,2,0.001,0,0,0,6,6,161,0,0,0
"488","bt","glm",167,50,0.1,8,2,0.001,0,0,0,7,7,160,2,2,0
"489","bt","glm",167,100,0.1,8,2,0.001,0,0,0,9,9,158,3,3,0
"490","bt","glm",167,25,0.1,2,8,0.001,0,0,0,1,1,166,12,12,0
"491","bt","glm",167,50,0.1,2,8,0.001,0,0,0,1,1,166,6,5,0
"492","bt","glm",167,100,0.1,2,8,0.001,0,0,0,5,5,162,7,7,0
"493","bt","glm",167,25,0.1,8,2,0.025,0,0,0,11,10,157,7,7,0
"494","bt","glm",167,50,0.1,8,2,0.025,0,0,0,4,4,163,3,3,0
"495","bt","glm",167,100,0.1,8,2,0.025,0,0,0,7,7,160,6,6,0
"496","bt","glm",167,25,0.1,2,8,0.025,0,0,0,0,0,167,14,14,0
"497","bt","glm",167,50,0.1,2,8,0.025,0,0,0,0,0,167,19,18,0
"498","bt","glm",167,100,0.1,2,8,0.025,0,0,0,3,3,164,19,16,0
"499","bt","glm",167,25,0.1,8,2,0.05,0,0,0,8,8,159,10,10,0
"500","bt","glm",167,50,0.1,8,2,0.05,0,0,0,8,8,159,18,18,0
"501","bt","glm",167,100,0.1,8,2,0.05,0,0,0,7,7,160,20,19,1
"502","bt","glm",167,25,0.1,2,8,0.05,0,0,0,1,1,166,45,38,0
"503","bt","glm",167,50,0.1,2,8,0.05,0,0,0,1,1,166,48,44,0
"504","bt","glm",167,100,0.1,2,8,0.05,0,0,0,3,3,164,86,69,0
"505","bt","glm",167,25,0.1,8,2,0.075,0,0,0,6,6,161,21,21,0
"506","bt","glm",167,50,0.1,8,2,0.075,0,0,0,4,4,163,39,37,2
"507","bt","glm",167,100,0.1,8,2,0.075,0,0,0,5,5,162,73,66,7
"508","bt","glm",167,25,0.1,2,8,0.075,0,0,0,1,1,166,63,52,0
"509","bt","glm",167,50,0.1,2,8,0.075,0,0,0,0,0,167,126,97,0
"510","bt","glm",167,100,0.1,2,8,0.075,0,0,0,2,2,165,288,143,0
"511","bt","glm",167,25,0.1,8,2,0.1,0,0,0,8,8,159,36,36,0
"512","bt","glm",167,50,0.1,8,2,0.1,0,0,0,7,7,160,80,68,12
"513","bt","glm",167,100,0.1,8,2,0.1,0,0,0,12,12,155,165,124,41
"514","bt","glm",167,25,0.1,2,8,0.1,0,0,0,0,0,167,142,97,0
"515","bt","glm",167,50,0.1,2,8,0.1,0,0,0,1,1,166,291,145,0
"516","bt","glm",167,100,0.1,2,8,0.1,0,0,0,3,3,164,666,167,0
"517","bt","glm",167,25,0.1,8,2,0.125,0,0,0,4,4,163,77,69,8
"518","bt","glm",167,50,0.1,8,2,0.125,0,0,0,9,9,158,142,109,33
"519","bt","glm",167,100,0.1,8,2,0.125,0,0,0,7,7,160,280,164,116
"520","bt","glm",167,25,0.1,2,8,0.125,0,0,0,1,1,166,253,139,0
"521","bt","glm",167,50,0.1,2,8,0.125,0,0,0,0,0,167,577,167,0
"522","bt","glm",167,100,0.1,2,8,0.125,0,0,0,1,1,166,1055,167,31
"523","bt","glm",167,25,0.1,8,2,0.15,0,0,0,9,9,158,135,108,27
"524","bt","glm",167,50,0.1,8,2,0.15,0,0,0,8,8,159,223,147,76
"525","bt","glm",167,100,0.1,8,2,0.15,0,0,0,11,10,157,325,167,158
"526","bt","glm",167,25,0.1,2,8,0.15,0,0,0,0,0,167,485,164,0
"527","bt","glm",167,50,0.1,2,8,0.15,0,0,0,1,1,166,876,167,7
"528","bt","glm",167,100,0.1,2,8,0.15,0,0,0,2,2,165,1279,167,120
"529","bt","glm",167,25,0.1,8,2,0.175,0,0,0,4,4,163,184,127,57
"530","bt","glm",167,50,0.1,8,2,0.175,0,0,0,10,10,157,298,167,131
"531","bt","glm",167,100,0.1,8,2,0.175,0,0,0,5,5,162,330,167,163
"532","bt","glm",167,25,0.1,2,8,0.175,0,0,0,1,1,166,697,167,0
"533","bt","glm",167,50,0.1,2,8,0.175,0,0,0,1,1,166,1148,167,48
"534","bt","glm",167,100,0.1,2,8,0.175,0,0,0,4,4,163,1329,167,161
"535","bt","glm",167,25,0.1,8,2,0.2,0,0,0,8,8,159,247,154,93
"536","bt","glm",167,50,0.1,8,2,0.2,0,0,0,4,4,163,324,167,157
"537","bt","glm",167,100,0.1,8,2,0.2,0,0,0,6,6,161,334,167,167
"538","bt","glm",167,25,0.1,2,8,0.2,0,0,0,2,2,165,944,167,9
"539","bt","glm",167,50,0.1,2,8,0.2,0,0,0,0,0,167,1296,167,130
"540","bt","glm",167,100,0.1,2,8,0.2,0,0,0,3,3,164,1336,167,167
"541","bt","glm",167,25,0.1,8,2,0.001,0.5,0,0,12,9,158,3,3,0
"542","bt","glm",167,50,0.1,8,2,0.001,0.5,0,0,6,5,162,4,4,0
"543","bt","glm",167,100,0.1,8,2,0.001,0.5,0,0,7,6,161,3,3,0
"544","bt","glm",167,25,0.1,2,8,0.001,0.5,0,0,4,3,164,6,5,0
"545","bt","glm",167,50,0.1,2,8,0.001,0.5,0,0,1,1,166,7,5,0
"546","bt","glm",167,100,0.1,2,8,0.001,0.5,0,0,1,1,166,7,7,0
"547","bt","glm",167,25,0.1,8,2,0.025,0.5,0,0,5,5,162,6,6,0
"548","bt","glm",167,50,0.1,8,2,0.025,0.5,0,0,10,8,159,3,3,0
"549","bt","glm",167,100,0.1,8,2,0.025,0.5,0,0,10,7,160,10,9,1
"550","bt","glm",167,25,0.1,2,8,0.025,0.5,0,0,0,0,167,20,10,0
"551","bt","glm",167,50,0.1,2,8,0.025,0.5,0,0,4,4,163,9,8,0
"552","bt","glm",167,100,0.1,2,8,0.025,0.5,0,0,4,3,164,39,22,0
"553","bt","glm",167,25,0.1,8,2,0.05,0.5,0,0,6,6,161,14,13,1
"554","bt","glm",167,50,0.1,8,2,0.05,0.5,0,0,5,5,162,16,14,2
"555","bt","glm",167,100,0.1,8,2,0.05,0.5,0,0,7,6,161,41,32,9
"556","bt","glm",167,25,0.1,2,8,0.05,0.5,0,0,1,1,166,36,22,0
"557","bt","glm",167,50,0.1,2,8,0.05,0.5,0,0,7,6,161,39,24,0
"558","bt","glm",167,100,0.1,2,8,0.05,0.5,0,0,3,3,164,148,62,0
"559","bt","glm",167,25,0.1,8,2,0.075,0.5,0,0,16,9,158,24,22,2
"560","bt","glm",167,50,0.1,8,2,0.075,0.5,0,0,9,8,159,51,42,9
"561","bt","glm",167,100,0.1,8,2,0.075,0.5,0,0,5,4,163,74,55,19
"562","bt","glm",167,25,0.1,2,8,0.075,0.5,0,0,2,2,165,84,43,0
"563","bt","glm",167,50,0.1,2,8,0.075,0.5,0,0,3,3,164,162,71,1
"564","bt","glm",167,100,0.1,2,8,0.075,0.5,0,0,0,0,167,269,96,2
"565","bt","glm",167,25,0.1,8,2,0.1,0.5,0,0,8,6,161,52,39,13
"566","bt","glm",167,50,0.1,8,2,0.1,0.5,0,0,9,8,159,77,62,15
"567","bt","glm",167,100,0.1,8,2,0.1,0.5,0,0,9,6,161,167,110,57
"568","bt","glm",167,25,0.1,2,8,0.1,0.5,0,0,3,3,164,203,78,1
"569","bt","glm",167,50,0.1,2,8,0.1,0.5,0,0,2,2,165,340,109,3
"570","bt","glm",167,100,0.1,2,8,0.1,0.5,0,0,1,1,166,760,156,20
"571","bt","glm",167,25,0.1,8,2,0.125,0.5,0,0,4,4,163,75,59,16
"572","bt","glm",167,50,0.1,8,2,0.125,0.5,0,0,14,9,158,162,105,57
"573","bt","glm",167,100,0.1,8,2,0.125,0.5,0,0,7,6,161,287,157,130
"574","bt","glm",167,25,0.1,2,8,0.125,0.5,0,0,1,1,166,289,99,4
"575","bt","glm",167,50,0.1,2,8,0.125,0.5,0,0,0,0,167,601,144,16
"576","bt","glm",167,100,0.1,2,8,0.125,0.5,0,0,2,2,165,1089,165,68
"577","bt","glm",167,25,0.1,8,2,0.15,0.5,0,0,3,3,164,146,96,50
"578","bt","glm",167,50,0.1,8,2,0.15,0.5,0,0,11,9,158,239,139,100
"579","bt","glm",167,100,0.1,8,2,0.15,0.5,0,0,12,10,157,317,166,151
"580","bt","glm",167,25,0.1,2,8,0.15,0.5,0,0,2,2,165,504,131,9
"581","bt","glm",167,50,0.1,2,8,0.15,0.5,0,0,3,3,164,975,158,56
"582","bt","glm",167,100,0.1,2,8,0.15,0.5,0,0,1,1,166,1283,167,132
"583","bt","glm",167,25,0.1,8,2,0.175,0.5,0,0,7,6,161,194,121,73
"584","bt","glm",167,50,0.1,8,2,0.175,0.5,0,0,5,5,162,300,161,139
"585","bt","glm",167,100,0.1,8,2,0.175,0.5,0,0,6,5,162,334,167,167
"586","bt","glm",167,25,0.1,2,8,0.175,0.5,0,0,1,1,166,760,151,30
"587","bt","glm",167,50,0.1,2,8,0.175,0.5,0,0,2,2,165,1203,166,109
"588","bt","glm",167,100,0.1,2,8,0.175,0.5,0,0,1,1,166,1335,167,166
"589","bt","glm",167,25,0.1,8,2,0.2,0.5,0,0,6,5,162,253,144,109
"590","bt","glm",167,50,0.1,8,2,0.2,0.5,0,0,8,7,160,321,165,156
"591","bt","glm",167,100,0.1,8,2,0.2,0.5,0,0,5,4,163,334,167,167
"592","bt","glm",167,25,0.1,2,8,0.2,0.5,0,0,2,2,165,947,160,49
"593","bt","glm",167,50,0.1,2,8,0.2,0.5,0,0,2,2,165,1284,167,136
"594","bt","glm",167,100,0.1,2,8,0.2,0.5,0,0,4,3,164,1336,167,167
"595","bt","glm",167,25,0.1,8,2,0.001,0.9,0,0,14,7,160,5,5,0
"596","bt","glm",167,50,0.1,8,2,0.001,0.9,0,0,16,7,160,7,5,2
"597","bt","glm",167,100,0.1,8,2,0.001,0.9,0,0,10,5,162,2,1,1
"598","bt","glm",167,25,0.1,2,8,0.001,0.9,0,0,8,5,162,16,5,0
"599","bt","glm",167,50,0.1,2,8,0.001,0.9,0,0,2,2,165,15,4,0
"600","bt","glm",167,100,0.1,2,8,0.001,0.9,0,0,6,4,163,8,4,0
"601","bt","glm",167,25,0.1,8,2,0.025,0.9,0,0,10,6,161,2,2,0
"602","bt","glm",167,50,0.1,8,2,0.025,0.9,0,0,23,7,160,8,5,3
"603","bt","glm",167,100,0.1,8,2,0.025,0.9,0,0,35,8,159,18,11,7
"604","bt","glm",167,25,0.1,2,8,0.025,0.9,0,0,3,2,165,53,14,1
"605","bt","glm",167,50,0.1,2,8,0.025,0.9,0,0,3,2,165,27,11,1
"606","bt","glm",167,100,0.1,2,8,0.025,0.9,0,0,4,2,165,30,10,1
"607","bt","glm",167,25,0.1,8,2,0.05,0.9,0,0,24,9,158,17,11,6
"608","bt","glm",167,50,0.1,8,2,0.05,0.9,0,0,23,5,162,22,15,7
"609","bt","glm",167,100,0.1,8,2,0.05,0.9,0,0,14,5,162,35,23,12
"610","bt","glm",167,25,0.1,2,8,0.05,0.9,0,0,0,0,167,83,21,3
"611","bt","glm",167,50,0.1,2,8,0.05,0.9,0,0,9,6,161,88,26,3
"612","bt","glm",167,100,0.1,2,8,0.05,0.9,0,0,5,4,163,134,34,3
"613","bt","glm",167,25,0.1,8,2,0.075,0.9,0,0,10,4,163,36,22,14
"614","bt","glm",167,50,0.1,8,2,0.075,0.9,0,0,14,6,161,46,30,16
"615","bt","glm",167,100,0.1,8,2,0.075,0.9,0,0,23,7,160,103,64,39
"616","bt","glm",167,25,0.1,2,8,0.075,0.9,0,0,5,3,164,138,27,9
"617","bt","glm",167,50,0.1,2,8,0.075,0.9,0,0,3,2,165,208,47,11
"618","bt","glm",167,100,0.1,2,8,0.075,0.9,0,0,4,4,163,456,83,29
"619","bt","glm",167,25,0.1,8,2,0.1,0.9,0,0,29,6,161,69,42,27
"620","bt","glm",167,50,0.1,8,2,0.1,0.9,0,0,24,5,162,96,58,38
"621","bt","glm",167,100,0.1,8,2,0.1,0.9,0,0,19,6,161,217,121,96
"622","bt","glm",167,25,0.1,2,8,0.1,0.9,0,0,3,2,165,288,60,13
"623","bt","glm",167,50,0.1,2,8,0.1,0.9,0,0,6,4,163,459,87,30
"624","bt","glm",167,100,0.1,2,8,0.1,0.9,0,0,0,0,167,818,132,73
